,Artist,Song Name,release date,GPE,Line,Line Before,Line After,polarity,pos,neg,neu,compound
1012,Jay Z,(Always Be My) Sunshine,,America,I'm American dreamin',"The game as we know it, one dream at a time",[Chorus: Marvin Gaye & JAY-Z],"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.25}",0.182,0.0,0.818,0.25
1013,Jay Z,(Always Be My) Sunshine,,America,American dreamin',"Oh no, I never gave up no way (I never felt that before)","Oh no, I never gave up no way (I never felt that before)","{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.5267}",0.0,0.306,0.694,-0.5267
1014,Jay Z,(Always Be My) Sunshine,,America,American dreamin',"Oh no, I never gave up no way (I never felt that before)","Oh no, I never gave up no way (I never felt that before)","{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.5267}",0.0,0.306,0.694,-0.5267
1015,Jay Z,(Always Be My) Sunshine,,America,American dreamin',"Oh no, I never gave up no way (I never felt that before)","But there's always— that's all, that's all, baby","{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.5267}",0.0,0.306,0.694,-0.5267
1016,Jay Z,(Always Be My) Sunshine,,America,"American dreamin'17Embed"", ""American Dreamin’ (A Cappella) Lyrics[Verse 1: Jay-Z]",[Outro: JAY-Z],"Uhh, uhh!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1017,Jay Z,(Always Be My) Sunshine,,America,(American dreamin’),[Chorus: Jay-Z],(I'm just American dreamin'),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1018,Jay Z,(Always Be My) Sunshine,,America,(I'm just American dreamin'),(American dreamin’),(American dreamin'),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1019,Jay Z,(Always Be My) Sunshine,,America,(American dreamin'),(I'm just American dreamin'),,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1020,Jay Z,(Always Be My) Sunshine,,America,(American dreamin'),[Chorus: Jay-Z],(I'm just American dreamin'),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1021,Jay Z,(Always Be My) Sunshine,,America,(I'm just American dreamin'),(American dreamin'),(American dreamin'),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1022,Jay Z,(Always Be My) Sunshine,,America,(American dreamin'),(I'm just American dreamin'),[Verse 3: Jay-Z],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1023,Jay Z,(Always Be My) Sunshine,,America,"I'm, American dreamin'","The game as we know it, one dream at a time",,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.25}",0.182,0.0,0.818,0.25
1024,Jay Z,(Always Be My) Sunshine,,America,(American dreamin'),[Chorus: Jay-Z],(I'm just American dreamin'),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1025,Jay Z,(Always Be My) Sunshine,,America,(I'm just American dreamin'),(American dreamin'),(American dreamin'),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1026,Jay Z,(Always Be My) Sunshine,,America,(American dreamin'),(I'm just American dreamin'),,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1027,Jay Z,American Gangster,2003-11-14,New York,And you say New York City,"American dreamin'Embed"", ""American Gangster Lyrics[Intro]",Uh-huh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1028,Jay Z,American Gangster,2003-11-14,New York City,And you say New York City,"American dreamin'Embed"", ""American Gangster Lyrics[Intro]",Uh-huh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1029,Jay Z,American Gangster,2003-11-14,America,"American dream, I'm living the life still",So it's plain to see where my whole plan come from,Way I shine is like a zillion dollar light bill,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1030,Jay Z,American Gangster (A Cappella),2002-11-12,New York,And you say New York City,"I want the sky baby4Embed"", ""American Gangster (A Cappella) Lyrics[Intro]",Uh-huh,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.0772}",0.14,0.0,0.86,0.0772
1031,Jay Z,American Gangster (A Cappella),2002-11-12,New York City,And you say New York City,"I want the sky baby4Embed"", ""American Gangster (A Cappella) Lyrics[Intro]",Uh-huh,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.0772}",0.14,0.0,0.86,0.0772
1032,Jay Z,American Gangster (A Cappella),2002-11-12,America,"American dream, I'm living the life still",So it's plain to see where my whole plan come from,Way I shine is like a zillion dollar light bill,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1033,Jay Z,Analyze This,2017-06-30,Bronx,"We be the Bronx to BK'lyn, togethor we about a ton or better",[Verse 2: Lord Tariq],"On the way in, we rhyme related, very underestimated","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1034,Jay Z,Appearance on Real Time with Bill Maher,2001-12-18,America,"It\'s also the case, and this goes back to our other argument, one of the things Republicans have been able to do is cut budgets, so there are a lot fewer police officers in every city in America. And social workers, and other people who might take a preventive kinda situation. And also, by the way, that’s why unemployment is too high; we\'ve created on a private sector jobs, but the Republican priorities have cut over a million have public sector jobs, and that’s cops and others. So they’ve caused that kind of problem by denying the cities the resources that they could use to try to do with the problem.",[Barney Frank],,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1035,Jay Z,Appearance on Real Time with Bill Maher,2001-12-18,New York,"But I think over-policing is part of the problem. I mean, look at New York City and look at stop and frisk. I mean, policing in communities of color...I mean, I don\'t know, I can’t talk this better than you can, but I’m curious or your opinion, Jay Z--",[Alexis Goldstein],,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1036,Jay Z,Appearance on Real Time with Bill Maher,2001-12-18,New York City,"But I think over-policing is part of the problem. I mean, look at New York City and look at stop and frisk. I mean, policing in communities of color...I mean, I don\'t know, I can’t talk this better than you can, but I’m curious or your opinion, Jay Z--",[Alexis Goldstein],,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1037,Jay Z,Appearance on Real Time with Bill Maher,2001-12-18,America,"I don’t really want to scare America, but the did the real problem is there\'s no middle class, right? So that the gap between have and have-nots is getting wider and wider.",[Jay Z],,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1038,Jay Z,Appearance on Real Time with Bill Maher,2001-12-18,America,"I agree with that, but that does not mean you don\'t need police in the short term, and I completely disagree: Stop-and-Frisk is an abuse of people’s rights, but the African Americans I talk to, and that including those in Congress, don\'t want fewer police--they want better policing. But they want more policing. It’s like Bill said, “Oh, the ambulance came very quickly because you were in a white neighborhood; a sad joke with some truth to it. So denying them the resources is the problem, the notion that because some police have misbehaved you want fewer police. I don\'t know any significant percentage in the African-American community...",[Frank],,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1039,Jay Z,Appearance on Real Time with Bill Maher,2001-12-18,New York,But I don’t think Stop-and-Frisk is a few bad apples. That’s an institutionalized racism that the NYPD has been conducting for years. They stopped more young black men than there are young black men in New York last year. I don’t seem them stopping and frisking Wall Street bankers--they have tons of cocaine on them.,[Goldstein],,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1040,Jay Z,Appearance on Real Time with Bill Maher,2001-12-18,New York,"You’re fighting a straw man. Of course Stop-and-Frisk, the way they’re doing it, is wrong, but answer is not fewer police. You hear people in the African-American community in New York complaining about Stop-and-Frisk, not get the cops outta here. They want the cops to be there and to be better behaved.",[Frank],,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1041,Jay Z,Appearance on Real Time with Bill Maher,2001-12-18,America,"You’re fighting a straw man. Of course Stop-and-Frisk, the way they’re doing it, is wrong, but answer is not fewer police. You hear people in the African-American community in New York complaining about Stop-and-Frisk, not get the cops outta here. They want the cops to be there and to be better behaved.",[Frank],,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1042,Jay Z,Appearance on Real Time with Bill Maher,2001-12-18,New York,Don\'t punish every city in New York for Mike Bloomberg\'s tics. The fact is--,[Frank],,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1043,Jay Z,A Star Is Born,,New York,"Every day a star is born (And you say New York City! Yeah, yeah)","As one (Awwwwwww)1Embed', 'A Star Is Born Lyrics[Hook: The World Famous Tony Williams + Jay-Z]",Clap for \'em! Clap for \'em! Clap for \'em! Hey,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1044,Jay Z,A Star Is Born,,New York City,"Every day a star is born (And you say New York City! Yeah, yeah)","As one (Awwwwwww)1Embed', 'A Star Is Born Lyrics[Hook: The World Famous Tony Williams + Jay-Z]",Clap for \'em! Clap for \'em! Clap for \'em! Hey,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1045,Jay Z,A Star Is Born,,New York,Every day a star is born (And you say New York City! Uh-huh),Clap for \'em! Clap for \'em! Clap for \'em! Hey,Clap for \'em! Clap for \'em! Clap for \'em! Hey,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1046,Jay Z,A Star Is Born,,New York City,Every day a star is born (And you say New York City! Uh-huh),Clap for \'em! Clap for \'em! Clap for \'em! Hey,Clap for \'em! Clap for \'em! Clap for \'em! Hey,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1047,Jay Z,A Star Is Born,,New York,"Every day, a star is born (And you say New York City!)",[Hook: The World Famous Tony Williams + Jay-Z],Clap for \'em! Clap for \'em! Clap for \'em! Hey,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1048,Jay Z,A Star Is Born,,New York City,"Every day, a star is born (And you say New York City!)",[Hook: The World Famous Tony Williams + Jay-Z],Clap for \'em! Clap for \'em! Clap for \'em! Hey,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1049,Jay Z,A Star Is Born,,New York,"Every day, a star is born (And you say New York City! Uh-huh, Jay)",Clap for \'em! Clap for \'em! Clap for \'em! Hey,Clap for \'em! Clap for \'em! Clap for \'em! Hey,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1050,Jay Z,A Star Is Born,,New York City,"Every day, a star is born (And you say New York City! Uh-huh, Jay)",Clap for \'em! Clap for \'em! Clap for \'em! Hey,Clap for \'em! Clap for \'em! Clap for \'em! Hey,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1051,Jay Z,A Star Is Born,,Brooklyn,"A lil\' too far, can\'t fuck with Brooklyn","Mobb Deep shook it, but Prodigy took it","Wu-Tang gangbanged it, Meth ate","{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.0516}",0.0,0.146,0.854,-0.0516
1052,Jay Z,A Star Is Born,,New York,Every day a star is born (And you say New York City!),[Hook: The World Famous Tony Williams + Jay-Z],Clap for \'em! Clap for \'em! Clap for \'em! Hey,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1053,Jay Z,A Star Is Born,,New York City,Every day a star is born (And you say New York City!),[Hook: The World Famous Tony Williams + Jay-Z],Clap for \'em! Clap for \'em! Clap for \'em! Hey,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1054,Jay Z,A Star Is Born,,New York,"Every day a star is born (And you say New York City! Uh-huh, yeah)",Clap for \'em! Clap for \'em! Clap for \'em! Hey,Clap for \'em! Clap for \'em! Clap for \'em! Hey,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1055,Jay Z,A Star Is Born,,New York City,"Every day a star is born (And you say New York City! Uh-huh, yeah)",Clap for \'em! Clap for \'em! Clap for \'em! Hey,Clap for \'em! Clap for \'em! Clap for \'em! Hey,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1056,Jay Z,A Star Is Born,,Broadway,Just to make it in these Broadway lights?,Or could I be the same one who came from a far-away life,Now I\'m shining in the broad daylight—go figure,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1057,Jay Z,A Star Is Born,,New York,"Every day, a star is born (And you say New York City!)","[Hook: The World Famous Tony Williams, Jay-Z, & J. Cole]","Yeah, hey, and clap for \'em!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1058,Jay Z,A Star Is Born,,New York City,"Every day, a star is born (And you say New York City!)","[Hook: The World Famous Tony Williams, Jay-Z, & J. Cole]","Yeah, hey, and clap for \'em!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1059,Jay Z,A Week Ago,,Brooklyn,"Like a Brooklyn nigga, straight out of Brownsville","I had so much hustle, plus I was down to ill","Down and dirty, down to fight to round 30","{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.4215}",0.0,0.259,0.741,-0.4215
1060,Jay Z,A Week Ago,,Brownsville,"Like a Brooklyn nigga, straight out of Brownsville","I had so much hustle, plus I was down to ill","Down and dirty, down to fight to round 30","{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.4215}",0.0,0.259,0.741,-0.4215
1061,Jay Z,Awesome,2002-11-12,America,"On the show as well were Third Eye Blind and Kelly Clarkson.. I thought that to be the oddest pairing EVER but, soon realized, it’s what I’ve always professed..There is NO such thing as BLACK music or WHITE music only GOOD or BAD music..It’s stupid cool to like things that are not like you, and that goes for outside of music.. If you’re an African American you can have a jewish friend. Wait, does Lyor having some Israeli mixed with his jewish count? (Sure they are paranoid but, so are black people after they’ve smoked weed, haaaaa, and plus the JEW fro and the BLUEprint fro are the SAME thing.)",,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1062,Jay Z,Beach Is Better (Interlude),2007-11-06,NYC,We doin\' big pimpin\' up in NYC,"Check \'em out now, big pimpin\' on B-L-A-D’s","It\'s just that Jigga Man, Pimp C, and B-U-N B","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1063,Jay Z,Beach Is Better (Interlude),2007-11-06,NYC,We doin\' big pimpin\' up in NYC,"Check \'em out now, big pimpin\' on B-L-A-D’s","It\'s just that Jigga Man, Pimp C, and B-U-N B","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1064,Jay Z,Beach Is Better (Interlude),2007-11-06,NYC,Big Pimpin\' up in NYC,We doin\',It\'s just that Jigga man B. Sigel Memphis Bleek,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1065,Jay Z,Beach Is Better (Interlude),2007-11-06,NYC,Big Pimpin\' up in NYC,We doin\',It\'s just that Jigga man Roots band on MTV,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1066,Jay Z,Beach Is Better (Interlude),2007-11-06,NYC,Big pimpin\' up in NYC,And we big big pimpin\' on BLADES,It\'s just that Jigga man B. Sigel Memphis Bleek,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1067,Jay Z,Beach Is Better (Interlude),2007-11-06,NYC,Big pimpin\' up in NYC,And we big big pimpin\' on BLADES,It\'s just that Jigga man Roots band on MTV(8901654),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1068,Jay Z,BK Anthem,2004-01-01,Brooklyn,"BK stand up, Brooklyn throw your hands up",[Hook],"If you with me, lick a shot for Biggie","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1069,Jay Z,BK Anthem,2004-01-01,New York,"East New York, Bushwick, fuck it, the whole BK","Decepticons, Lo-Life niggas snatch the Polo off your chest","Brownsville, where the warriors come out to play","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}",0.0,0.231,0.769,-0.34
1070,Jay Z,BK Anthem,2004-01-01,Brownsville,"Brownsville, where the warriors come out to play","East New York, Bushwick, fuck it, the whole BK",Nigga you better roll deep goin\' through Coney Island,"{'neg': 0.304, 'neu': 0.696, 'pos': 0.0, 'compound': -0.5423}",0.0,0.304,0.696,-0.5423
1071,Jay Z,BK Anthem,2004-01-01,Brooklyn,"Everywhere you go, Brooklyn\'s in the house, if you soft tuck your chain",[Verse Three],"The crooks is in the house, yes, the jooks is in route","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1072,Jay Z,Blow the Whistle,2006-11-21,Brooklyn,"Hey nigga I was in Oakland, Oakland like Brooklyn","To join the black parade.""2Embed', ""Blow the Whistle Lyrics[Intro]",Short! Dawg! Bay area!!!,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.296}",0.216,0.0,0.784,0.296
1073,Jay Z,Blue Magic,,America,[Outro: Denzel Washington from American Gangster],"And you\'ll understand (Get it, boy)","""Blue Magic""—that\'s a brand name. Like ""Pepsi""—that\'s a brand name. I stand behind it. I guarantee it. They know that, even if they don\'t know me any more than they know the— the Chairman of General Mills. My man...9Embed', 'Blue Magic (A Cappella) Lyrics[Intro: Jay-Z]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1074,Jay Z,Blue Magic (A Cappella),2002-11-12,America,[Outro: Denzel Washington from American Gangster],,"""Blue Magic""—that\'s a brand name. Like ""Pepsi""—that\'s a brand name. I stand behind it. I guarantee it. They know that, even if they don\'t know me any more than they know the— the Chairman of General Mills. My man...Embed', 'Blueprint² Lyrics[Intro]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1075,Jay Z,Bring It On,,Brooklyn,"Slinging your ding-a-ling from Bed-Stuy, Brooklyn to Beijing","You cling, we do our thing and bring",East coast host is hostile colossal,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
1076,Jay Z,Bring It On,,Brooklyn,"Brooklyn to Queens, I gotta keep my steam","High post like Hakeem, got a lot of things to drop",Niggas wanna try to hem my long jeans,"{'neg': 0.167, 'neu': 0.635, 'pos': 0.198, 'compound': 0.1027}",0.198,0.167,0.635,0.1027
1077,Jay Z,Bring It On,,Queens,"Brooklyn to Queens, I gotta keep my steam","High post like Hakeem, got a lot of things to drop",Niggas wanna try to hem my long jeans,"{'neg': 0.167, 'neu': 0.635, 'pos': 0.198, 'compound': 0.1027}",0.198,0.167,0.635,0.1027
1078,Jay Z,Bring It On,,Brooklyn,"Crews Brooklyn through Hollis to a hood near you, what the fuck?","Do the knowledge, due to few dollars, I'm due to demolish",[Chorus: Fat Joe sample],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
